ClientID,SubAccount,BTCAddress,TransactionAmount,DiscountedAmount,NetTransactionValue,TransactionTime
3795803588,,383sVAE1TkyxfRNFcMaf8FUukY64hhEA1D,1.3901019140000002,0.11294578051250001,1.2771561334875001,636607
3795803596,,3M973oPtoTWS1JFt7N4UjZusk4PvXU8WJd,1.38988243,0.1129279474375,1.2769544825624999,636607
3795803604,,3QQTkJVbg8zVV48Y1F4uMdodTZHcwty4g5,1.38988243,0.1129279474375,1.2769544825624999,636607
3795803612,,3PX7GkoFPF4m8W7ML5TRbKdPErZp58agv2,1.366726868,0.111046558025,1.255680309975,637624
3795803620,,3HSNAt7N3G9K8goN3v6aGXN6auotbibgck,1.366726868,0.111046558025,1.255680309975,637624
3795803620,,3HSNAt7N3G9K8goN3v6aGXN6auotbibgck,1.366726868,0.111046558025,1.255680309975,637624
3795803638,,36983CcbF1jtq2aiYU1Mu68nd2oo8zY6bh,1.3670560940000003,0.11107330763750002,1.2559827863625002,637624
3795803646,,3BnYN5KoeacpG4HBYxvuuFQ1aobes8FSca,1.3670560940000003,0.11107330763750002,1.2559827863625002,637624
3795803653,,3KudYFVDdZGFxAuuP3YqcodTQXM6gJVXCZ,1.3670560940000003,0.11107330763750002,1.2559827863625002,637624
3795803661,,3KpK8NbpCYpn1VWretw29tVfifQQmEPhrb,1.3670560940000003,0.11107330763750002,1.2559827863625002,637624
3817268786,,3Ae1nz3dUQrAXSQNDMHuqRuXjCSMHp5jMi,3.491880698,0.2837153067125,3.2081653912875003,636575
3817267465,,31m1QRUkvv8JRKzE5ByoUxM728FRixa8Ea,12.598710826000001,1.0236452546125,11.575065571387501,638926
3817267564,,3NU9X5kNRBcyhnTi3EY15SvvkTQk27KT5j,15.693215742000001,1.2750737790375002,14.418141962962501,639176
3817267572,,3GXBbvNnh9u8zjsV99G97qUHWUFvFXgMx5,15.044311296000002,1.2223502928000003,13.821961003200002,639112
3817267671,,3CrRt61HYJXvE9iyJJhELuuuXUL3yMFQfj,23.880407910000002,1.9402831426875002,21.9401247673125,639219
3817267887,,3HBMyuNwcVoYo9rHABtF3BJrTnEH75sCsC,4.127835588000001,0.3353866415250001,3.792448946475001,639981
3817267911,199900141,36NjP2Q8TpqzorRXcEHEFVWEakmbBpcAWQ,24.052044398000003,1.9542286073375004,22.0978157906625,639574
3817267911,199900141,36NjP2Q8TpqzorRXcEHEFVWEakmbBpcAWQ,98.952276302,8.0398724495375,90.9124038524625,639515
3817267911,199900141,36NjP2Q8TpqzorRXcEHEFVWEakmbBpcAWQ,42.99570843800001,3.4934013105875006,39.50230712741251,636190
3817267929,199900141,33MtqY7igDGMuCuUEBPQkbob8nRqfA1Zsp,1.37012887,0.11132297068750001,1.2588058993125,640463
3817268489,,3C5Y81XMEPUsQLF3iNd3t6QAzQBRRTpSqd,3.3213416300000005,0.2698590074375001,3.0514826225625002,635729
3817268497,,3G6b9ZUToTa1uymRL2Bv441rptkCwSgfk2,5.7443352480000005,0.46672723890000006,5.277608009100001,639787
3821363300,,3GXV29Z4pmecDNymaqkZPGnWztPW3Q9dbQ,1.1904812160000002,0.09672659880000002,1.0937546172000001,638784
3821363300,,3GXV29Z4pmecDNymaqkZPGnWztPW3Q9dbQ,85.923267094,6.9812654513875,78.9420016426125,638706
3821363300,,3GXV29Z4pmecDNymaqkZPGnWztPW3Q9dbQ,241.21917129400003,19.599057667637503,221.62011362636252,638004
3821363300,,3GXV29Z4pmecDNymaqkZPGnWztPW3Q9dbQ,87.67760270600002,7.1238052198625015,80.55379748613751,635855
